,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.2862511873245239,0.18959462642669678,0.10094088315963745,0.22048550844192505,0.4119116961956024,0.2806740403175354,0.17919808626174927,0.4225981831550598,0.49362051486968994,0.32262682914733887,0.462067186832428,0.4115167558193207,0.3819751441478729,0.5049090385437012,0.2861325740814209,0.5500956177711487,0.5669915676116943,0.5993674993515015,0.6605947017669678,0.5398120284080505,0.48071277141571045,0.8546572327613831,1.0111216306686401,0.7706465125083923
1,0.2612795829772949,0.06309139728546143,0.14734604954719543,0.26462483406066895,0.35236984491348267,0.22902174293994904,0.3301423490047455,0.4651072025299072,0.441476434469223,0.293842077255249,0.492514431476593,0.391354501247406,0.24297691881656647,0.4979512691497803,0.17716068029403687,0.6145147085189819,0.512087345123291,0.5090939998626709,0.33051496744155884,0.7375363111495972,0.596487820148468,0.7743346691131592,0.39110249280929565,0.942397952079773
2,0.2903793454170227,0.14244019985198975,0.1838277280330658,0.3290244936943054,0.4281436800956726,0.22130095958709717,0.3019864559173584,0.5089145302772522,0.556464672088623,0.33045339584350586,0.49240967631340027,0.5421555042266846,0.19876867532730103,0.35784971714019775,0.1130436435341835,0.44921284914016724,0.44634056091308594,0.3244800567626953,0.3132064938545227,0.6196655631065369,0.5503934621810913,0.47618839144706726,0.1674605756998062,0.6872893571853638
3,0.31502458453178406,0.1933538317680359,0.1396634578704834,0.2930947244167328,0.4848894476890564,0.3010902404785156,0.29635995626449585,0.4787867069244385,0.5690674185752869,0.3611975908279419,0.5172834992408752,0.4251890778541565,0.4968399107456207,0.5008286237716675,0.38458365201950073,0.562227725982666,0.7891736030578613,0.6106614470481873,0.6591619253158569,0.7234719395637512,0.7994465827941895,0.836113452911377,0.5769158601760864,0.8859735131263733
4,0.2949135899543762,0.19390559196472168,0.17803846299648285,0.26122456789016724,0.4362391531467438,0.2894025444984436,0.3163206875324249,0.3901998996734619,0.5804235339164734,0.3224486708641052,0.54640793800354,0.4056851863861084,0.2747053802013397,0.43951261043548584,0.21827581524848938,0.4981829524040222,0.461157888174057,0.3423428237438202,0.4289209246635437,0.437012255191803,0.5672942399978638,0.38306745886802673,0.5455031394958496,0.4364762306213379
5,0.31904053688049316,0.16647309064865112,0.11889050155878067,0.2762672007083893,0.4500190317630768,0.24594587087631226,0.2681173086166382,0.45993277430534363,0.5224669575691223,0.3436068892478943,0.5105952620506287,0.427473783493042,0.34903085231781006,0.49367040395736694,0.24479471147060394,0.5485366582870483,0.5850354433059692,0.6048139929771423,0.5477917790412903,0.6081930994987488,0.7039014101028442,0.8536704182624817,0.7205659747123718,0.8530469536781311
6,0.18990516662597656,0.1785399615764618,0.10549580305814743,0.327273428440094,0.3588395416736603,0.2546332776546478,0.20905496180057526,0.5289663672447205,0.45937028527259827,0.3368120789527893,0.4546242952346802,0.46262937784194946,0.46863439679145813,0.451752245426178,0.42220646142959595,0.5426532030105591,0.564918577671051,0.5627325773239136,0.5430223941802979,0.698334276676178,0.6535833477973938,0.7048206925392151,0.6070337891578674,0.8710277080535889
7,0.21411535143852234,0.22050726413726807,0.14913082122802734,0.2996930480003357,0.32601043581962585,0.3603810667991638,0.2655656933784485,0.4954962432384491,0.45239195227622986,0.4026187062263489,0.4449639320373535,0.4157367944717407,0.3179483413696289,0.619225025177002,0.3243030905723572,0.6814231872558594,0.38555678725242615,0.7342888116836548,0.5602606534957886,0.7764574289321899,0.414585679769516,0.8631036281585693,0.748104989528656,0.9040380716323853
8,0.1481655240058899,0.24734045565128326,0.25314414501190186,0.30345648527145386,0.2727384567260742,0.3577248454093933,0.40253913402557373,0.5062856674194336,0.39504677057266235,0.3579900860786438,0.48585665225982666,0.38564741611480713,0.21417410671710968,0.667533278465271,0.29421114921569824,0.7144688367843628,0.29603201150894165,0.7279373407363892,0.6295690536499023,0.7364966869354248,0.31300076842308044,0.8780669569969177,0.8133867979049683,0.9226210117340088
9,0.12584297358989716,0.2291375994682312,0.30476492643356323,0.25935423374176025,0.23813596367835999,0.31667935848236084,0.4190603196620941,0.41368064284324646,0.35587573051452637,0.3135303854942322,0.4874613583087921,0.36087584495544434,0.23746298253536224,0.6080915927886963,0.3337070345878601,0.6423883438110352,0.3377566933631897,0.6814530491828918,0.6511991024017334,0.708246111869812,0.35524624586105347,0.8682661652565002,0.7868772149085999,0.9035782217979431
10,0.681861162185669,0.6383652687072754,0.1559227854013443,0.6512376070022583,0.7772690057754517,1.000659704208374,0.08533607423305511,1.0620458126068115,0.457416832447052,0.7071981430053711,0.13759702444076538,1.0330551862716675,0.5038201212882996,1.612064003944397,0.07103292644023895,1.5754755735397339,0.3854655921459198,2.3612358570098877,-0.04203622043132782,2.2914059162139893,0.2798112630844116,3.0673437118530273,-0.08557473123073578,3.03408145904541
11,0.3314772844314575,0.29916590452194214,0.30608314275741577,0.3490195870399475,0.4622836410999298,0.40647315979003906,0.47537195682525635,0.4429628252983093,0.6302372217178345,0.3493785262107849,0.607576310634613,0.3492080271244049,0.8229727745056152,0.6943280696868896,0.8315741419792175,0.744323194026947,0.868826687335968,0.7389881610870361,0.8608840107917786,0.8117327094078064,0.8774516582489014,0.8355889916419983,0.9080435037612915,0.9189014434814453
